Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.102-445-45244-6,192.168.56.102,45244,192.168.56.101,445,6,04/02/2026 09:58:40 PM,337,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11869.436201780416,112.33333333333331,36.90979996333404,142.0,71.0,71.0,71.0,0.0,71.0,71.0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,64,80,5934.718100890208,5934.718100890208,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-60422-6,192.168.56.102,60422,192.168.56.101,445,6,04/02/2026 05:56:56 AM,339,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11799.410029498526,113.0,61.21274377121157,180.0,60.0,60.0,60.0,0.0,60.0,60.0,99.0,99.0,0.0,99.0,99.0,0,0,0,0,64,80,5899.705014749263,5899.705014749263,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-43122-6,192.168.56.101,445,192.168.56.102,43122,6,04/02/2026 05:59:44 AM,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111112,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,55555.55555555556,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-58818-6,192.168.56.102,58818,192.168.56.101,445,6,04/02/2026 05:58:56 AM,273,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14652.01465201465,91.0,30.512292604784715,112.0,56.0,56.0,56.0,0.0,56.0,56.0,105.0,105.0,0.0,105.0,105.0,0,0,0,0,64,80,7326.007326007325,7326.007326007325,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-53720-6,192.168.56.102,53720,192.168.56.101,80,6,04/02/2026 10:21:39 PM,1000,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1049000.0,7000.0,166.66666666666669,91.33600969314712,332.0,78.0,767.0,255.66666666666663,209.03667939702197,486.0,78.0,643.0,321.5,290.62088706767105,527.0,116.0,0,0,0,0,128,112,4000.0,3000.0,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-58826-6,192.168.56.101,80,192.168.56.102,58826,6,04/02/2026 10:23:13 PM,74,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,64,0.0,27027.027027027027,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-53098-6,192.168.56.101,80,192.168.56.102,53098,6,04/02/2026 10:22:51 PM,78,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,64,0.0,25641.02564102564,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-60136-6,192.168.56.102,60136,192.168.56.101,80,6,04/02/2026 10:23:19 PM,857,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1224037.3395565927,8168.028004667444,142.83333333333331,91.64151170002962,325.0,67.0,616.0,205.33333333333331,206.74702738693327,443.0,67.0,633.0,316.5,286.37824638055173,519.0,114.0,0,0,0,0,128,112,4667.444574095683,3500.5834305717617,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-43188-6,192.168.56.102,43188,192.168.56.101,3389,6,04/02/2026 10:10:46 PM,487,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8213.552361396303,162.33333333333334,27.02468007827906,193.0,142.0,142.0,142.0,0.0,142.0,142.0,152.0,152.0,0.0,152.0,152.0,0,0,0,0,64,80,4106.776180698152,4106.776180698152,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-39056-6,192.168.56.101,80,192.168.56.102,39056,6,04/02/2026 10:22:42 PM,81,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24691.358024691355,81.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,81.0,81.0,0,0,0,0,0,64,0.0,24691.358024691355,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-57332-6,192.168.56.101,3389,192.168.56.102,57332,6,04/02/2026 10:05:11 PM,10073346,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985437609310749,10073346.0,0.0,10073346.0,10073346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0992718804655374,0.0992718804655374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-60216-6,192.168.56.101,80,192.168.56.102,60216,6,04/02/2026 10:23:21 PM,885,2,5,928.0,121.0,928.0,0.0,464.0,656.1950929411161,121.0,0.0,24.2,54.11284505549492,1185310.7344632768,7909.604519774011,147.5,82.15777504290145,302.0,64.0,495.0,495.0,0.0,495.0,495.0,885.0,221.25,147.7077632805173,413.0,64.0,0,0,0,0,72,168,2259.8870056497176,5649.717514124293,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,2.0,149.85714285714286,464.0,24.2,0,0,0,0,0,0,2,928,5,121,-1,248,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-53142-6,192.168.56.101,445,192.168.56.102,53142,6,04/02/2026 05:59:11 AM,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,37037.03703703704,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-49886-6,192.168.56.102,49886,192.168.56.101,3389,6,04/02/2026 10:05:47 PM,289,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13840.83044982699,96.33333333333334,85.90886644190653,165.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,64,80,6920.415224913495,6920.415224913495,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-60446-6,192.168.56.102,60446,192.168.56.101,80,6,04/02/2026 10:24:17 PM,1184,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,885979.7297297298,5912.1621621621625,197.33333333333331,132.64338154113332,392.0,76.0,903.0,301.0,196.0382615715616,435.0,76.0,689.0,344.5,331.6330803764908,579.0,110.0,0,0,0,0,128,112,3378.3783783783783,2533.783783783784,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-49308-6,192.168.56.102,49308,192.168.56.101,445,6,04/02/2026 09:49:08 PM,327,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12232.415902140674,109.0,25.15949125081825,125.0,80.0,80.0,80.0,0.0,80.0,80.0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,64,80,6116.207951070337,6116.207951070337,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-56004-6,192.168.56.101,445,192.168.56.102,56004,6,04/02/2026 09:53:30 PM,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-43280-6,192.168.56.102,43280,192.168.56.101,3389,6,04/02/2026 10:09:18 PM,351,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11396.011396011396,117.0,26.210684844162312,139.0,88.0,88.0,88.0,0.0,88.0,88.0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,64,80,5698.005698005698,5698.005698005698,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-55414-6,192.168.56.102,55414,192.168.56.101,3389,6,04/02/2026 10:01:56 PM,364,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989.010989010989,121.33333333333331,21.38535324312725,140.0,98.0,98.0,98.0,0.0,98.0,98.0,126.0,126.0,0.0,126.0,126.0,0,0,0,0,64,80,5494.505494505494,5494.505494505494,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-42836-6,192.168.56.102,42836,192.168.56.101,80,6,04/02/2026 10:23:59 PM,1069,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,981290.926099158,6548.175865294667,178.16666666666669,128.01158801712705,425.0,82.0,824.0,274.6666666666667,233.95797343397663,535.0,82.0,752.0,376.0,367.6955262170047,636.0,116.0,0,0,0,0,128,112,3741.814780168381,2806.361085126286,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-47000-6,192.168.56.101,445,192.168.56.102,47000,6,04/02/2026 09:58:25 PM,34,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58823.52941176471,34.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,29411.764705882357,29411.764705882357,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-57708-6,192.168.56.102,57708,192.168.56.101,445,6,04/02/2026 05:58:33 AM,336,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11904.761904761905,112.0,23.43074902771996,127.0,85.0,85.0,85.0,0.0,85.0,85.0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,64,80,5952.380952380952,5952.380952380952,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-41728-6,192.168.56.102,41728,192.168.56.101,80,6,04/02/2026 10:16:59 PM,885,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1185310.7344632768,7909.604519774011,147.5,99.70506506692628,345.0,67.0,639.0,213.0,227.39393131743864,475.0,67.0,658.0,329.0,304.05591591021545,544.0,114.0,0,0,0,0,128,112,4519.774011299435,3389.830508474576,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-55590-6,192.168.56.101,3389,192.168.56.102,55590,6,04/02/2026 10:11:56 PM,10067022,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198668484085959,10067022.0,0.0,10067022.0,10067022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0993342420429795,0.0993342420429795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-56924-6,192.168.56.101,445,192.168.56.102,56924,6,04/02/2026 06:05:07 AM,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,47619.04761904762,47619.04761904762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-36952-6,192.168.56.101,445,192.168.56.102,36952,6,04/02/2026 09:52:43 PM,298,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13422.818791946307,99.33333333333331,30.6648550189518,119.0,64.0,0.0,0.0,0.0,0.0,0.0,298.0,149.0,120.20815280171308,234.0,64.0,0,0,0,0,40,104,3355.704697986577,10067.114093959732,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-54442-6,192.168.56.102,54442,192.168.56.101,445,6,04/02/2026 09:54:55 PM,344,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11627.906976744183,114.66666666666669,40.52571200279316,141.0,68.0,68.0,68.0,0.0,68.0,68.0,141.0,141.0,0.0,141.0,141.0,0,0,0,0,64,80,5813.953488372093,5813.953488372093,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-44902-6,192.168.56.102,44902,192.168.56.101,80,6,04/02/2026 10:20:03 PM,845,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1241420.1183431952,8284.023668639053,140.83333333333331,88.74776992503342,315.0,65.0,607.0,202.33333333333331,181.42307828204585,408.0,65.0,618.0,309.0,271.5290039756342,501.0,117.0,0,0,0,0,128,112,4733.727810650888,3550.2958579881656,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-39874-6,192.168.56.101,445,192.168.56.102,39874,6,04/02/2026 06:01:38 AM,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,71428.57142857143,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-47962-6,192.168.56.102,47962,192.168.56.101,3389,6,04/02/2026 10:04:14 PM,322,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.360248447205,107.33333333333331,25.69695182961071,131.0,80.0,80.0,80.0,0.0,80.0,80.0,131.0,131.0,0.0,131.0,131.0,0,0,0,0,64,80,6211.180124223602,6211.180124223602,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-54138-6,192.168.56.102,54138,192.168.56.101,80,6,04/02/2026 10:17:41 PM,875,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1198857.1428571427,8000.0,145.83333333333334,122.21524727572526,369.0,0.0,605.0,201.66666666666663,266.65395803050313,504.0,0.0,639.0,319.5,296.2777413171634,529.0,110.0,0,0,0,0,128,112,4571.428571428572,3428.5714285714284,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-35668-6,192.168.56.102,35668,192.168.56.101,445,6,04/02/2026 06:06:17 AM,425,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9411.764705882351,141.66666666666666,63.68935023481817,208.0,81.0,81.0,81.0,0.0,81.0,81.0,208.0,208.0,0.0,208.0,208.0,0,0,0,0,64,80,4705.882352941177,4705.882352941177,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-57108-6,192.168.56.102,57108,192.168.56.101,3389,6,04/02/2026 10:05:06 PM,344,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11627.906976744183,114.66666666666669,26.00640946638604,141.0,89.0,89.0,89.0,0.0,89.0,89.0,141.0,141.0,0.0,141.0,141.0,0,0,0,0,64,80,5813.953488372093,5813.953488372093,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-56312-6,192.168.56.102,56312,192.168.56.101,445,6,04/02/2026 06:02:55 AM,257,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15564.202334630349,85.66666666666667,29.871948937646053,109.0,52.0,52.0,52.0,0.0,52.0,52.0,96.0,96.0,0.0,96.0,96.0,0,0,0,0,64,80,7782.101167315174,7782.101167315174,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-40670-6,192.168.56.101,445,192.168.56.102,40670,6,04/02/2026 06:02:05 AM,68,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29411.764705882357,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,14705.882352941177,14705.882352941177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-35870-6,192.168.56.102,35870,192.168.56.101,445,6,04/02/2026 09:53:46 PM,321,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12461.059190031152,107.0,18.027756377319943,122.0,87.0,87.0,87.0,0.0,87.0,87.0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,64,80,6230.529595015576,6230.529595015576,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-58976-6,192.168.56.101,80,192.168.56.102,58976,6,04/02/2026 10:20:05 PM,97,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20618.556701030928,97.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,0.0,97.0,97.0,0,0,0,0,0,64,0.0,20618.556701030928,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-46272-6,192.168.56.101,3389,192.168.56.102,46272,6,04/02/2026 10:01:38 PM,10101278,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979947487832727,10101278.0,0.0,10101278.0,10101278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0989973743916363,0.0989973743916363,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
